,datetime,PRCP,SNOW,TMAX,TMIN,TAVG,ride_count
0,2014-04-01,0.0,0.0,60.0,39.0,,14546
1,2014-04-01,0.0,0.0,59.0,39.0,46.0,14546
2,2014-04-01,0.0,0.0,57.0,37.0,46.0,14546
3,2014-04-01,0.0,0.0,57.0,34.0,,14546
4,2014-04-01,0.0,0.0,54.0,36.0,,14546
5,2014-04-01,0.0,0.0,55.0,35.0,,14546
6,2014-04-01,0.15,1.0,49.0,32.0,,14546
7,2014-04-01,0.0,0.0,58.0,34.0,,14546
8,2014-04-01,0.0,0.0,53.0,33.0,,14546
9,2014-04-01,0.0,0.0,61.0,37.0,47.0,14546
10,2014-04-01,0.0,0.0,60.0,30.0,,14546
11,2014-04-01,0.0,0.0,62.0,36.0,,14546
12,2014-04-02,0.02,0.0,53.0,41.0,45.0,17474
13,2014-04-02,0.01,0.0,49.0,37.0,,17474
14,2014-04-02,0.0,0.0,53.0,41.0,46.0,17474
15,2014-04-02,0.0,0.0,54.0,42.0,,17474
16,2014-04-02,0.03,0.0,48.0,38.0,43.0,17474
17,2014-04-02,0.0,0.0,55.0,36.0,,17474
18,2014-04-02,0.0,0.0,60.0,40.0,,17474
19,2014-04-02,0.0,0.0,50.0,34.0,,17474
20,2014-04-02,0.0,0.0,55.0,40.0,,17474
21,2014-04-02,0.0,0.0,58.0,35.0,,17474
22,2014-04-02,0.0,0.0,62.0,33.0,,17474
23,2014-04-02,0.0,0.0,61.0,33.0,,17474
24,2014-04-03,0.06,0.0,68.0,45.0,,20701
25,2014-04-03,0.0,0.0,51.0,42.0,,20701
26,2014-04-03,0.04,0.0,63.0,40.0,,20701
27,2014-04-03,0.08,0.0,63.0,39.0,49.0,20701
28,2014-04-03,0.03,0.0,56.0,41.0,,20701
29,2014-04-03,0.0,0.0,55.0,39.0,,20701
30,2014-04-03,0.1,0.0,64.0,42.0,52.0,20701
31,2014-04-03,0.0,0.0,55.0,37.0,,20701
32,2014-04-03,0.03,0.0,62.0,37.0,,20701
33,2014-04-03,0.07,0.0,66.0,39.0,,20701
34,2014-04-03,0.07,0.0,64.0,42.0,51.0,20701
35,2014-04-03,0.07,0.0,67.0,46.0,,20701
36,2014-04-04,0.04,0.0,43.0,39.0,,26714
37,2014-04-04,0.19,0.0,47.0,39.0,45.0,26714
38,2014-04-04,0.11,0.0,46.0,38.0,,26714
39,2014-04-04,0.08,0.0,63.0,40.0,,26714
40,2014-04-04,0.25,0.0,47.0,41.0,45.0,26714
41,2014-04-04,0.1,0.0,45.0,41.0,44.0,26714
42,2014-04-04,0.21,0.0,43.0,37.0,,26714
43,2014-04-04,0.16,0.0,66.0,42.0,,26714
44,2014-04-04,0.22,0.0,49.0,41.0,,26714
45,2014-04-04,0.21,0.0,47.0,40.0,,26714
46,2014-04-04,0.09,0.0,65.0,42.0,,26714
47,2014-04-04,0.25,0.0,67.0,47.0,,26714
48,2014-04-05,0.16,0.0,45.0,37.0,,19521
49,2014-04-05,0.24,0.0,47.0,39.0,,19521
50,2014-04-05,0.0,0.0,54.0,39.0,,19521
51,2014-04-05,0.0,0.0,54.0,40.0,,19521
52,2014-04-05,0.0,0.0,57.0,40.0,47.0,19521
53,2014-04-05,0.0,0.0,52.0,37.0,,19521
54,2014-04-05,0.2,0.0,54.0,41.0,,19521
55,2014-04-05,0.0,0.0,54.0,39.0,45.0,19521
56,2014-04-05,0.0,0.0,55.0,40.0,,19521
57,2014-04-05,0.14,0.0,44.0,38.0,,19521
58,2014-04-05,0.0,0.0,57.0,41.0,47.0,19521
59,2014-04-05,0.0,0.0,53.0,38.0,,19521
60,2014-04-06,0.0,0.0,59.0,32.0,,13445
61,2014-04-06,0.0,0.0,62.0,36.0,,13445
62,2014-04-06,0.0,0.0,57.0,37.0,45.0,13445
63,2014-04-06,0.0,0.0,59.0,37.0,45.0,13445
64,2014-04-06,0.0,0.0,61.0,36.0,,13445
65,2014-04-06,0.0,0.0,55.0,33.0,,13445
66,2014-04-06,0.0,0.0,55.0,35.0,,13445
67,2014-04-06,0.0,0.0,62.0,35.0,46.0,13445
68,2014-04-06,0.01,0.0,54.0,33.0,,13445
69,2014-04-06,0.0,0.0,55.0,34.0,,13445
70,2014-04-06,0.0,0.0,56.0,34.0,,13445
71,2014-04-06,0.0,0.0,60.0,32.0,,13445
72,2014-04-07,0.36,0.0,49.0,35.0,,19550
73,2014-04-07,0.66,0.0,53.0,41.0,46.0,19550
74,2014-04-07,0.52,0.0,53.0,43.0,,19550
75,2014-04-07,0.47,0.0,51.0,40.0,46.0,19550
76,2014-04-07,0.0,0.0,61.0,33.0,,19550
77,2014-04-07,0.31,0.0,50.0,35.0,,19550
78,2014-04-07,0.35,0.0,53.0,40.0,,19550
79,2014-04-07,0.0,0.0,60.0,38.0,,19550
80,2014-04-07,0.0,0.0,60.0,34.0,,19550
81,2014-04-07,0.3,0.0,51.0,35.0,,19550
82,2014-04-07,0.0,0.0,61.0,37.0,,19550
83,2014-04-07,0.35,0.0,51.0,37.0,44.0,19550
84,2014-04-08,0.3,0.0,66.0,46.0,,16188
85,2014-04-08,0.33,0.0,67.0,45.0,54.0,16188
86,2014-04-08,0.57,0.0,53.0,35.0,,16188
87,2014-04-08,0.68,0.0,62.0,39.0,,16188
88,2014-04-08,0.34,0.0,64.0,46.0,,16188
89,2014-04-08,0.25,0.0,66.0,47.0,53.0,16188
90,2014-04-08,0.35,0.0,66.0,47.0,,16188
91,2014-04-08,0.96,0.0,50.0,42.0,,16188
92,2014-04-08,0.11,0.0,64.0,44.0,,16188
93,2014-04-08,0.34,0.0,65.0,43.0,51.0,16188
94,2014-04-08,0.37,0.0,65.0,44.0,,16188
95,2014-04-08,0.91,0.0,52.0,35.0,,16188
96,2014-04-09,0.0,0.0,62.0,39.0,,16843
97,2014-04-09,0.01,0.0,65.0,42.0,,16843
98,2014-04-09,0.0,0.0,60.0,34.0,,16843
99,2014-04-09,0.0,0.0,59.0,44.0,51.0,16843
100,2014-04-09,0.0,0.0,64.0,43.0,54.0,16843
101,2014-04-09,0.0,0.0,61.0,45.0,,16843
102,2014-04-09,0.0,0.0,66.0,42.0,,16843
103,2014-04-09,0.0,0.0,60.0,37.0,,16843
104,2014-04-09,0.0,0.0,65.0,44.0,54.0,16843
105,2014-04-09,0.0,0.0,62.0,41.0,,16843
106,2014-04-09,0.01,0.0,63.0,41.0,,16843
107,2014-04-09,0.0,0.0,64.0,46.0,,16843
108,2014-04-10,0.0,0.0,61.0,36.0,,20041
109,2014-04-10,0.0,0.0,58.0,42.0,50.0,20041
110,2014-04-10,0.0,0.0,56.0,29.0,,20041
111,2014-04-10,0.0,0.0,61.0,30.0,,20041
112,2014-04-10,0.0,0.0,53.0,38.0,48.0,20041
113,2014-04-10,0.0,0.0,64.0,36.0,,20041
114,2014-04-10,0.0,0.0,58.0,42.0,,20041
115,2014-04-10,0.0,0.0,63.0,40.0,,20041
116,2014-04-10,0.0,0.0,65.0,31.0,,20041
117,2014-04-10,0.0,0.0,63.0,37.0,,20041
118,2014-04-10,0.0,0.0,64.0,38.0,51.0,20041
119,2014-04-10,0.0,0.0,53.0,33.0,,20041
120,2014-04-11,0.0,0.0,60.0,44.0,,20420
121,2014-04-11,0.0,0.0,65.0,41.0,,20420
122,2014-04-11,0.0,0.0,57.0,36.0,,20420
123,2014-04-11,0.0,0.0,77.0,52.0,62.0,20420
124,2014-04-11,0.0,0.0,75.0,48.0,,20420
125,2014-04-11,0.0,0.0,74.0,50.0,59.0,20420
126,2014-04-11,0.0,0.0,75.0,56.0,,20420
127,2014-04-11,0.0,0.0,64.0,31.0,,20420
128,2014-04-11,0.0,0.0,79.0,52.0,,20420
129,2014-04-11,0.0,0.0,69.0,48.0,,20420
130,2014-04-11,0.0,0.0,69.0,47.0,54.0,20420
131,2014-04-11,0.0,0.0,73.0,49.0,,20420
132,2014-04-12,0.0,0.0,78.0,51.0,,18170
133,2014-04-12,0.0,0.0,68.0,49.0,59.0,18170
134,2014-04-12,0.0,0.0,70.0,42.0,,18170
135,2014-04-12,0.0,0.0,74.0,50.0,61.0,18170
136,2014-04-12,0.0,0.0,72.0,49.0,59.0,18170
137,2014-04-12,0.0,0.0,73.0,50.0,,18170
138,2014-04-12,0.0,0.0,76.0,48.0,,18170
139,2014-04-12,0.0,0.0,74.0,47.0,,18170
140,2014-04-12,0.0,0.0,73.0,47.0,,18170
141,2014-04-12,0.0,0.0,68.0,49.0,,18170
142,2014-04-12,0.0,0.0,73.0,42.0,,18170
143,2014-04-12,0.0,0.0,73.0,43.0,,18170
144,2014-04-13,0.0,0.0,65.0,47.0,54.0,12112
145,2014-04-13,0.0,0.0,74.0,50.0,60.0,12112
146,2014-04-13,0.0,0.0,72.0,49.0,,12112
147,2014-04-13,0.0,0.0,82.0,45.0,,12112
148,2014-04-13,0.0,0.0,77.0,54.0,,12112
149,2014-04-13,0.0,0.0,83.0,51.0,63.0,12112
150,2014-04-13,0.0,0.0,74.0,48.0,,12112
151,2014-04-13,0.0,0.0,72.0,47.0,,12112
152,2014-04-13,0.0,0.0,65.0,42.0,,12112
153,2014-04-13,0.0,0.0,71.0,43.0,,12112
154,2014-04-13,0.0,0.0,72.0,44.0,,12112
155,2014-04-13,0.0,0.0,83.0,50.0,,12112
156,2014-04-14,0.0,0.0,75.0,59.0,,12674
157,2014-04-14,0.0,0.0,71.0,48.0,,12674
158,2014-04-14,0.0,0.0,67.0,52.0,,12674
159,2014-04-14,0.0,0.0,81.0,63.0,,12674
160,2014-04-14,0.0,0.0,78.0,62.0,,12674
161,2014-04-14,0.0,0.0,80.0,49.0,,12674
162,2014-04-14,0.0,0.0,66.0,51.0,56.0,12674
163,2014-04-14,0.0,0.0,80.0,62.0,70.0,12674
164,2014-04-14,0.0,0.0,79.0,53.0,,12674
165,2014-04-14,0.0,0.0,72.0,54.0,62.0,12674
166,2014-04-14,0.0,0.0,71.0,53.0,,12674
167,2014-04-14,0.0,0.0,82.0,52.0,,12674
168,2014-04-15,0.71,0.0,63.0,33.0,,20641
169,2014-04-15,0.65,0.0,58.0,34.0,,20641
170,2014-04-15,0.05,0.0,80.0,64.0,,20641
171,2014-04-15,0.11,0.0,70.0,55.0,,20641
172,2014-04-15,0.07,0.0,76.0,58.0,,20641
173,2014-04-15,0.85,0.0,66.0,32.0,,20641
174,2014-04-15,0.76,0.0,67.0,35.0,,20641
175,2014-04-15,0.03,0.0,77.0,62.0,,20641
176,2014-04-15,0.65,0.1,56.0,34.0,54.0,20641
177,2014-04-15,0.87,0.1,62.0,34.0,57.0,20641
178,2014-04-15,0.78,0.3,67.0,33.0,64.0,20641
179,2014-04-15,1.2,0.0,58.0,32.0,,20641
180,2014-04-16,0.05,0.2,47.0,32.0,39.0,17717
181,2014-04-16,0.51,0.5,61.0,30.0,,17717
182,2014-04-16,0.71,0.5,64.0,29.0,,17717
183,2014-04-16,0.1,0.0,46.0,31.0,,17717
184,2014-04-16,0.05,0.0,49.0,31.0,,17717
185,2014-04-16,0.08,0.0,49.0,32.0,40.0,17717
186,2014-04-16,0.0,0.0,47.0,30.0,,17717
187,2014-04-16,1.01,0.0,61.0,30.0,,17717
188,2014-04-16,0.06,0.0,46.0,28.0,,17717
189,2014-04-16,0.02,0.0,50.0,33.0,,17717
190,2014-04-16,1.41,0.0,66.0,30.0,,17717
191,2014-04-16,0.01,0.1,50.0,31.0,39.0,17717
192,2014-04-17,0.0,0.0,48.0,32.0,,20973
193,2014-04-17,0.0,0.0,47.0,31.0,,20973
194,2014-04-17,0.0,0.0,52.0,36.0,,20973
195,2014-04-17,0.08,0.0,47.0,30.0,,20973
196,2014-04-17,0.0,0.0,50.0,35.0,,20973
197,2014-04-17,0.0,0.0,47.0,36.0,41.0,20973
198,2014-04-17,0.0,0.0,48.0,36.0,,20973
199,2014-04-17,0.0,0.0,45.0,33.0,,20973
200,2014-04-17,0.0,0.0,47.0,34.0,41.0,20973
201,2014-04-17,0.0,0.0,47.0,31.0,,20973
202,2014-04-17,0.0,0.0,47.0,35.0,42.0,20973
203,2014-04-17,0.0,0.0,45.0,30.0,,20973
204,2014-04-18,0.0,0.0,52.0,31.0,,18074
205,2014-04-18,0.0,0.0,49.0,36.0,42.0,18074
206,2014-04-18,0.0,0.0,49.0,35.0,,18074
207,2014-04-18,0.0,0.0,48.0,35.0,,18074
208,2014-04-18,0.0,0.0,46.0,36.0,40.0,18074
209,2014-04-18,0.0,0.0,54.0,35.0,,18074
210,2014-04-18,0.0,0.0,49.0,33.0,,18074
211,2014-04-18,0.0,0.0,47.0,35.0,40.0,18074
212,2014-04-18,0.0,0.0,51.0,36.0,,18074
213,2014-04-18,0.0,0.0,50.0,31.0,,18074
214,2014-04-18,0.0,0.0,46.0,32.0,,18074
215,2014-04-18,0.0,0.0,45.0,31.0,,18074
216,2014-04-19,0.0,0.0,69.0,38.0,51.0,14602
217,2014-04-19,0.0,0.0,69.0,40.0,,14602
218,2014-04-19,0.0,0.0,67.0,37.0,,14602
219,2014-04-19,0.0,0.0,65.0,42.0,51.0,14602
220,2014-04-19,0.0,0.0,68.0,40.0,51.0,14602
221,2014-04-19,0.0,0.0,64.0,38.0,,14602
222,2014-04-19,0.0,0.0,68.0,41.0,,14602
223,2014-04-19,0.0,0.0,50.0,34.0,,14602
224,2014-04-19,0.0,0.0,64.0,36.0,,14602
225,2014-04-19,0.0,0.0,44.0,34.0,,14602
226,2014-04-19,0.0,0.0,49.0,35.0,,14602
227,2014-04-19,0.0,0.0,52.0,35.0,,14602
228,2014-04-20,0.0,0.0,66.0,43.0,,11017
229,2014-04-20,0.0,0.0,65.0,39.0,,11017
230,2014-04-20,0.0,0.0,52.0,38.0,,11017
231,2014-04-20,0.0,0.0,67.0,40.0,,11017
232,2014-04-20,0.0,0.0,55.0,44.0,52.0,11017
233,2014-04-20,0.0,0.0,58.0,42.0,,11017
234,2014-04-20,0.0,0.0,57.0,38.0,,11017
235,2014-04-20,0.0,0.0,56.0,38.0,,11017
236,2014-04-20,0.0,0.0,54.0,42.0,51.0,11017
237,2014-04-20,0.0,0.0,60.0,45.0,,11017
238,2014-04-20,0.0,0.0,64.0,38.0,,11017
239,2014-04-20,0.0,0.0,54.0,42.0,52.0,11017
240,2014-04-21,0.0,0.0,64.0,37.0,50.0,13162
241,2014-04-21,0.0,0.0,58.0,34.0,,13162
242,2014-04-21,0.0,0.0,58.0,37.0,48.0,13162
243,2014-04-21,0.0,0.0,57.0,38.0,,13162
244,2014-04-21,0.0,0.0,65.0,33.0,,13162
245,2014-04-21,0.0,0.0,59.0,35.0,,13162
246,2014-04-21,0.0,0.0,63.0,41.0,50.0,13162
247,2014-04-21,0.0,0.0,67.0,38.0,,13162
248,2014-04-21,0.0,0.0,60.0,32.0,,13162
249,2014-04-21,0.0,0.0,67.0,41.0,,13162
250,2014-04-21,0.0,0.0,57.0,39.0,,13162
251,2014-04-21,0.0,0.0,69.0,33.0,,13162
252,2014-04-22,0.0,0.0,62.0,44.0,,16975
253,2014-04-22,0.0,0.0,76.0,48.0,59.0,16975
254,2014-04-22,0.0,0.0,65.0,39.0,,16975
255,2014-04-22,0.0,0.0,71.0,34.0,,16975
256,2014-04-22,0.0,0.0,73.0,44.0,,16975
257,2014-04-22,0.0,0.0,66.0,50.0,56.0,16975
258,2014-04-22,0.01,0.0,76.0,47.0,,16975
259,2014-04-22,0.0,0.0,62.0,45.0,52.0,16975
260,2014-04-22,0.0,0.0,67.0,37.0,,16975
261,2014-04-22,0.01,0.0,71.0,51.0,,16975
262,2014-04-22,0.01,0.0,68.0,42.0,,16975
263,2014-04-22,0.0,0.0,65.0,37.0,,16975
264,2014-04-23,0.0,0.0,59.0,43.0,,20346
265,2014-04-23,0.0,0.0,65.0,46.0,,20346
266,2014-04-23,0.0,0.0,63.0,45.0,56.0,20346
267,2014-04-23,0.0,0.0,73.0,49.0,,20346
268,2014-04-23,0.0,0.0,61.0,44.0,,20346
269,2014-04-23,0.0,0.0,63.0,44.0,57.0,20346
270,2014-04-23,0.0,0.0,60.0,44.0,,20346
271,2014-04-23,0.0,0.0,59.0,43.0,,20346
272,2014-04-23,0.03,0.0,72.0,43.0,,20346
273,2014-04-23,0.0,0.0,63.0,45.0,,20346
274,2014-04-23,0.0,0.0,71.0,50.0,,20346
275,2014-04-23,0.0,0.0,62.0,45.0,56.0,20346
276,2014-04-24,0.0,0.0,64.0,42.0,51.0,23352
277,2014-04-24,0.0,0.0,59.0,40.0,,23352
278,2014-04-24,0.0,0.0,64.0,43.0,,23352
279,2014-04-24,0.0,0.0,61.0,40.0,,23352
280,2014-04-24,0.0,0.0,61.0,40.0,,23352
281,2014-04-24,0.0,0.0,62.0,42.0,,23352
282,2014-04-24,0.0,0.0,60.0,40.0,,23352
283,2014-04-24,0.0,0.0,62.0,41.0,,23352
284,2014-04-24,0.0,0.0,62.0,41.0,,23352
285,2014-04-24,0.0,0.0,60.0,43.0,49.0,23352
286,2014-04-24,0.0,0.0,58.0,41.0,,23352
287,2014-04-24,0.0,0.0,64.0,43.0,51.0,23352
288,2014-04-25,0.0,0.0,62.0,41.0,,25095
289,2014-04-25,0.0,0.0,57.0,39.0,,25095
290,2014-04-25,0.04,0.0,59.0,42.0,53.0,25095
291,2014-04-25,0.02,0.0,63.0,44.0,,25095
292,2014-04-25,0.01,0.0,63.0,39.0,,25095
293,2014-04-25,0.0,0.0,60.0,45.0,52.0,25095
294,2014-04-25,0.0,0.0,61.0,41.0,,25095
295,2014-04-25,0.0,0.0,59.0,43.0,52.0,25095
296,2014-04-25,0.05,0.0,62.0,36.0,,25095
297,2014-04-25,0.0,0.0,61.0,37.0,,25095
298,2014-04-25,0.0,0.0,62.0,38.0,,25095
299,2014-04-25,0.0,0.0,62.0,43.0,,25095
300,2014-04-26,0.8,0.0,61.0,45.0,,24925
301,2014-04-26,0.68,0.0,67.0,47.0,,24925
302,2014-04-26,0.92,0.0,67.0,46.0,,24925
303,2014-04-26,0.66,0.0,68.0,47.0,54.0,24925
304,2014-04-26,0.53,0.0,64.0,43.0,,24925
305,2014-04-26,0.28,0.0,62.0,42.0,,24925
306,2014-04-26,0.5,0.0,64.0,41.0,,24925
307,2014-04-26,0.74,0.0,66.0,41.0,,24925
308,2014-04-26,0.71,0.0,67.0,46.0,52.0,24925
309,2014-04-26,0.4,0.0,63.0,43.0,,24925
310,2014-04-26,0.65,0.0,62.0,43.0,,24925
311,2014-04-26,0.76,0.0,64.0,45.0,52.0,24925
312,2014-04-27,0.26,0.0,63.0,43.0,,14677
313,2014-04-27,0.0,0.0,59.0,47.0,,14677
314,2014-04-27,0.07,0.0,68.0,45.0,,14677
315,2014-04-27,0.0,0.0,61.0,46.0,52.0,14677
316,2014-04-27,0.0,0.0,57.0,42.0,,14677
317,2014-04-27,0.0,0.0,61.0,44.0,,14677
318,2014-04-27,0.0,0.0,57.0,47.0,51.0,14677
319,2014-04-27,0.0,0.0,59.0,42.0,,14677
320,2014-04-27,0.0,0.0,60.0,46.0,53.0,14677
321,2014-04-27,0.02,0.0,68.0,46.0,,14677
322,2014-04-27,0.03,0.0,68.0,43.0,,14677
323,2014-04-27,0.0,0.0,63.0,44.0,,14677
324,2014-04-28,0.0,0.0,64.0,46.0,54.0,15475
325,2014-04-28,0.0,0.0,68.0,43.0,,15475
326,2014-04-28,0.0,0.0,56.0,42.0,,15475
327,2014-04-28,0.0,0.0,66.0,45.0,54.0,15475
328,2014-04-28,0.0,0.0,60.0,44.0,,15475
329,2014-04-28,0.0,0.0,57.0,40.0,,15475
330,2014-04-28,0.0,0.0,64.0,37.0,,15475
331,2014-04-28,0.0,0.0,64.0,40.0,,15475
332,2014-04-28,0.0,0.0,63.0,42.0,,15475
333,2014-04-28,0.0,0.0,59.0,44.0,,15475
334,2014-04-28,0.0,0.0,66.0,43.0,54.0,15475
335,2014-04-28,0.0,0.0,67.0,45.0,,15475
336,2014-04-29,0.03,0.0,52.0,43.0,,22835
337,2014-04-29,0.0,0.0,66.0,48.0,,22835
338,2014-04-29,0.06,0.0,47.0,41.0,,22835
339,2014-04-29,0.05,0.0,52.0,42.0,,22835
340,2014-04-29,0.0,0.0,67.0,45.0,,22835
341,2014-04-29,0.05,0.0,51.0,44.0,49.0,22835
342,2014-04-29,0.0,0.0,65.0,43.0,,22835
343,2014-04-29,0.05,0.0,52.0,44.0,50.0,22835
344,2014-04-29,0.03,0.0,51.0,43.0,50.0,22835
345,2014-04-29,0.01,0.0,48.0,41.0,,22835
346,2014-04-29,0.0,0.0,66.0,42.0,,22835
347,2014-04-29,0.1,0.0,54.0,45.0,,22835
348,2014-04-30,0.98,0.0,49.0,40.0,,36251
349,2014-04-30,4.68,0.0,56.0,42.0,45.0,36251
350,2014-04-30,0.69,0.0,55.0,41.0,,36251
351,2014-04-30,0.27,0.0,48.0,40.0,,36251
352,2014-04-30,4.97,0.0,52.0,41.0,,36251
353,2014-04-30,3.15,0.0,55.0,40.0,,36251
354,2014-04-30,3.54,0.0,48.0,40.0,,36251
355,2014-04-30,5.26,0.0,49.0,42.0,44.0,36251
356,2014-04-30,3.3,0.0,52.0,40.0,,36251
357,2014-04-30,5.24,0.0,55.0,42.0,46.0,36251
358,2014-04-30,1.57,0.0,56.0,43.0,,36251
359,2014-04-30,4.29,0.0,54.0,44.0,,36251
360,2014-05-01,0.22,0.0,80.0,53.0,,23375
361,2014-05-01,3.17,0.0,59.0,41.0,,23375
362,2014-05-01,4.27,0.0,57.0,41.0,,23375
363,2014-05-01,3.38,0.0,61.0,42.0,,23375
364,2014-05-01,0.12,0.0,78.0,51.0,,23375
365,2014-05-01,0.15,0.0,77.0,49.0,59.0,23375
366,2014-05-01,4.02,0.0,52.0,43.0,,23375
367,2014-05-01,0.61,0.0,67.0,53.0,,23375
368,2014-05-01,0.07,0.0,78.0,54.0,63.0,23375
369,2014-05-01,0.5,0.0,76.0,48.0,,23375
370,2014-05-01,0.16,0.0,77.0,49.0,,23375
371,2014-05-01,0.24,0.0,71.0,53.0,57.0,23375
372,2014-05-01,3.4,0.0,53.0,41.0,,23375
373,2014-05-02,0.02,0.0,78.0,55.0,,24235
374,2014-05-02,0.0,0.0,66.0,49.0,,24235
375,2014-05-02,0.01,0.0,77.0,52.0,,24235
376,2014-05-02,0.0,0.0,76.0,51.0,,24235
377,2014-05-02,0.0,0.0,70.0,56.0,,24235
378,2014-05-02,0.0,0.0,74.0,53.0,,24235
379,2014-05-02,0.07,0.0,75.0,51.0,,24235
380,2014-05-02,0.01,0.0,69.0,52.0,61.0,24235
381,2014-05-02,0.0,0.0,70.0,56.0,,24235
382,2014-05-02,0.0,0.0,68.0,55.0,63.0,24235
383,2014-05-02,0.0,0.0,66.0,49.0,,24235
384,2014-05-02,0.0,0.0,65.0,52.0,,24235
385,2014-05-02,0.01,0.0,70.0,56.0,65.0,24235
386,2014-05-03,0.0,0.0,66.0,49.0,59.0,22234
387,2014-05-03,0.05,0.0,67.0,45.0,,22234
388,2014-05-03,0.01,0.0,65.0,46.0,,22234
389,2014-05-03,0.04,0.0,71.0,45.0,,22234
390,2014-05-03,0.03,0.0,69.0,54.0,62.0,22234
391,2014-05-03,0.0,0.0,71.0,50.0,,22234
392,2014-05-03,0.0,0.0,71.0,48.0,,22234
393,2014-05-03,0.02,0.0,72.0,48.0,61.0,22234
394,2014-05-03,0.01,0.0,69.0,46.0,,22234
395,2014-05-03,0.0,0.0,66.0,51.0,,22234
396,2014-05-03,0.08,0.0,71.0,54.0,,22234
397,2014-05-03,0.0,0.0,67.0,46.0,,22234
398,2014-05-03,0.0,0.0,70.0,50.0,,22234
399,2014-05-04,0.01,0.0,69.0,51.0,,13918
400,2014-05-04,0.0,0.0,64.0,51.0,,13918
401,2014-05-04,0.02,0.0,65.0,54.0,,13918
402,2014-05-04,0.0,0.0,63.0,49.0,,13918
403,2014-05-04,0.0,0.0,66.0,53.0,,13918
404,2014-05-04,0.0,0.0,63.0,50.0,,13918
405,2014-05-04,0.06,0.0,70.0,53.0,,13918
406,2014-05-04,0.05,0.0,73.0,52.0,,13918
407,2014-05-04,0.0,0.0,66.0,53.0,58.0,13918
408,2014-05-04,0.01,0.0,63.0,52.0,,13918
409,2014-05-04,0.0,0.0,64.0,54.0,59.0,13918
410,2014-05-04,0.0,0.0,66.0,53.0,58.0,13918
411,2014-05-04,0.0,0.0,69.0,52.0,,13918
412,2014-05-05,0.0,0.0,66.0,48.0,,17859
413,2014-05-05,0.01,0.0,63.0,49.0,,17859
414,2014-05-05,0.0,0.0,65.0,49.0,,17859
415,2014-05-05,0.0,0.0,71.0,49.0,59.0,17859
416,2014-05-05,0.0,0.0,69.0,50.0,59.0,17859
417,2014-05-05,0.0,0.0,67.0,50.0,58.0,17859
418,2014-05-05,0.0,0.0,64.0,49.0,,17859
419,2014-05-05,0.0,0.0,70.0,51.0,,17859
420,2014-05-05,0.0,0.0,66.0,49.0,,17859
421,2014-05-05,0.0,0.0,64.0,48.0,,17859
422,2014-05-05,0.0,0.0,67.0,48.0,,17859
423,2014-05-05,0.0,0.0,68.0,49.0,,17859
424,2014-05-05,0.0,0.0,70.0,50.0,,17859
425,2014-05-06,0.0,0.0,75.0,52.0,61.0,19300
426,2014-05-06,0.0,0.0,69.0,45.0,,19300
427,2014-05-06,0.0,0.0,71.0,52.0,,19300
428,2014-05-06,0.0,0.0,69.0,47.0,,19300
429,2014-05-06,0.0,0.0,66.0,46.0,,19300
430,2014-05-06,0.0,0.0,71.0,50.0,,19300
431,2014-05-06,0.0,0.0,69.0,50.0,60.0,19300
432,2014-05-06,0.0,0.0,66.0,49.0,,19300
433,2014-05-06,0.0,0.0,68.0,48.0,,19300
434,2014-05-06,0.0,0.0,70.0,51.0,,19300
435,2014-05-06,0.0,0.0,68.0,53.0,59.0,19300
436,2014-05-06,0.0,0.0,68.0,48.0,,19300
437,2014-05-06,0.0,0.0,69.0,49.0,,19300
438,2014-05-07,0.0,0.0,64.0,47.0,,21891
439,2014-05-07,0.0,0.0,69.0,45.0,,21891
440,2014-05-07,0.0,0.0,69.0,47.0,59.0,21891
441,2014-05-07,0.0,0.0,69.0,50.0,,21891
442,2014-05-07,0.0,0.0,70.0,41.0,,21891
443,2014-05-07,0.0,0.0,69.0,42.0,,21891
444,2014-05-07,0.0,0.0,71.0,41.0,,21891
445,2014-05-07,0.0,0.0,64.0,50.0,58.0,21891
446,2014-05-07,0.0,0.0,71.0,47.0,,21891
447,2014-05-07,0.0,0.0,68.0,46.0,,21891
448,2014-05-07,0.0,0.0,67.0,47.0,,21891
449,2014-05-07,0.0,0.0,68.0,51.0,59.0,21891
450,2014-05-07,0.0,0.0,70.0,45.0,,21891
451,2014-05-08,0.35,0.0,70.0,45.0,,27513
452,2014-05-08,0.33,0.0,71.0,44.0,,27513
453,2014-05-08,0.42,0.0,58.0,51.0,,27513
454,2014-05-08,0.39,0.0,58.0,53.0,56.0,27513
455,2014-05-08,0.26,0.0,56.0,51.0,,27513
456,2014-05-08,0.38,0.0,58.0,51.0,55.0,27513
457,2014-05-08,0.36,0.0,68.0,52.0,,27513
458,2014-05-08,0.23,0.0,70.0,48.0,,27513
459,2014-05-08,0.33,0.0,71.0,46.0,,27513
460,2014-05-08,0.43,0.0,59.0,52.0,56.0,27513
461,2014-05-08,0.31,0.0,55.0,48.0,,27513
462,2014-05-08,0.41,0.0,59.0,53.0,,27513
463,2014-05-08,0.46,0.0,63.0,53.0,,27513
464,2014-05-09,0.02,0.0,66.0,57.0,,26385
465,2014-05-09,0.2,0.0,55.0,51.0,,26385
466,2014-05-09,0.19,0.0,59.0,47.0,,26385
467,2014-05-09,0.03,0.0,64.0,53.0,,26385
468,2014-05-09,0.0,0.0,61.0,56.0,58.0,26385
